Team_Std,TotalGames,TotalWins,Q1_Games,Q1_WinPct,Q1_NetEff,Q2_Games,Q2_WinPct,Q2_NetEff,Q3_Games,Q3_WinPct,Q3_NetEff,Q4_Games,Q4_WinPct,Q4_NetEff,Q1_Wins,Q1_Losses,Q2_Wins,Q2_Losses,Q3_Wins,Q3_Losses,Q4_Wins,Q4_Losses,Team,WinRate_Score,NetEff_Score,Quadrant_Score,Paper_Tiger_Score,Paper_Tiger_Flag,Quality_WinPct,Cupcake_WinPct,Kentucky_Score,Kentucky_Flag,DataThrough,Season,Team_KP,Seed,ConfShort,Coach,Wins,Losses,AdjEM,RankAdjEM,Pythag,RankPythag,AdjOE,RankAdjOE,OE,RankOE,AdjDE,RankAdjDE,DE,RankDE,Tempo,RankTempo,AdjTempo,RankAdjTempo,Luck,RankLuck,SOS,RankSOS,SOSO,RankSOSO,SOSD,RankSOSD,NCSOS,RankNCSOS,Event,APL_Off,RankAPL_Off,APL_Def,RankAPL_Def,ConfAPL_Off,RankConfAPL_Off,ConfAPL_Def,RankConfAPL_Def,KP_Rank,TQPR,TQPR_Rank
Virginia Tech,17,13,3,0.6666666666666666,-3.4,2,0.5,-3.433333333333333,7,0.7142857142857143,4.1000000000000005,5,1.0,19.433333333333334,2.0,1.0,1.0,1.0,5.0,2.0,5.0,0.0,Virginia Tech Hokies,0.6833333333333333,2.459431524547804,53.61612555099559,20.702514134488155,False,0.6,0.8333333333333334,11.66666666666667,False,"Monday, January 12",2026.0,Virginia Tech,0.0,ACC,Mike Young,13.0,4.0,12.8107,66.0,0.7946,64.0,115.435,76.0,114.524,80.0,102.624,65.0,102.845,85.0,68.8665,202.0,68.3893,159.0,0.0471,96.0,3.3776,82.0,111.319,58.0,107.942,121.0,-0.0544,181.0,,17.03,141.0,17.96,297.0,17.96,12.0,17.66,11.0,66.0,54.04190117814257,38
UTSA Roadrunners,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,UTSA Roadrunners,1.0,53.70000000000001,66.48,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,54.018,39
William & Mary Tribe,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,William & Mary Tribe,1.0,51.5,65.6,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,53.709999999999994,40
Winthrop Eagles,4,4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Winthrop Eagles,1.0,49.9,64.96000000000001,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,53.486,41
San Francisco Dons,2,2,0,0.0,0.0,1,1.0,11.9,0,0.0,0.0,1,1.0,57.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,San Francisco Dons,1.0,23.225,64.28999999999999,72.1881390593047,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,53.25149999999999,42
VMI Keydets,4,4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,VMI Keydets,1.0,46.6,63.64,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,53.023999999999994,43
Florida Atlantic,2,2,0,0.0,0.0,0,0.0,0.0,1,1.0,11.9,1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Florida Atlantic*,1.0,8.933333333333334,48.57333333333333,80.9134287661895,True,0.0,1.0,0.0,False,"Monday, January 12",2026.0,Florida Atlantic,0.0,Amer,John Jakus,11.0,6.0,7.8693,100.0,0.6952,100.0,113.715,97.0,113.011,98.0,105.846,109.0,105.432,134.0,70.9997,99.0,70.4015,63.0,-0.0356,266.0,3.3275,83.0,110.62,85.0,107.293,91.0,4.2262,80.0,,16.09,62.0,17.48,222.0,15.44,1.0,16.33,2.0,100.0,52.71971766666667,44
Yale,15,12,2,1.0,11.633333333333333,1,0.0,-4.733333333333333,5,0.8,9.166666666666666,7,0.8571428571428571,20.333333333333332,2.0,0.0,0.0,1.0,4.0,1.0,6.0,1.0,Yale Bulldogs,0.7906976744186046,10.446405228758168,53.75995744034047,27.289252442626676,False,0.6666666666666666,0.8333333333333334,8.333333333333337,False,"Monday, January 12",2026.0,Yale,0.0,Ivy,James Jones,12.0,3.0,8.8751,91.0,0.7069,97.0,120.442,34.0,121.13,26.0,111.567,240.0,111.501,260.0,67.1971,279.0,66.4648,258.0,0.1119,16.0,0.3563,155.0,108.827,170.0,108.47,151.0,0.7187,161.0,,17.87,241.0,17.83,281.0,17.61,4.0,18.6,7.0,91.0,52.12149010411916,45
Liberty,8,7,1,1.0,2.35,1,0.0,-7.35,3,1.0,6.8,3,1.0,15.15,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,Liberty*,0.8,4.635714285714285,50.854285714285716,45.603271983640084,False,0.5,1.0,25.0,False,"Monday, January 12",2026.0,Liberty,0.0,CUSA,Ritchie McKay,13.0,3.0,8.602,95.0,0.7073,96.0,116.488,69.0,115.515,68.0,107.886,150.0,106.59,157.0,65.9708,319.0,64.6979,332.0,0.1433,8.0,0.6963,147.0,108.873,169.0,108.176,136.0,1.8364,131.0,,18.56,308.0,17.71,267.0,18.23,6.0,17.05,3.0,95.0,52.047404,46
Wofford Terriers,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Wofford Terriers,1.0,39.6,60.84,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,52.044,47
UT Martin Skyhawks,5,5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,UT Martin Skyhawks,1.0,39.5,60.8,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,52.029999999999994,48
St. John's,15,10,2,0.0,-2.3857142857142857,2,1.0,4.914285714285714,10,0.7,7.114285714285714,1,1.0,7.042857142857143,0.0,2.0,2.0,0.0,7.0,3.0,1.0,0.0,14St. John's,0.5614035087719298,3.6644314868804657,32.062263822822366,38.19586457623267,False,0.5,0.7272727272727273,11.363636363636365,False,"Monday, January 12",2026.0,St. John's,0.0,BE,Rick Pitino,11.0,5.0,23.8242,18.0,0.9245,17.0,121.707,20.0,117.217,55.0,97.8828,21.0,99.9696,53.0,73.0414,35.0,70.421,62.0,-0.0824,329.0,9.2733,9.0,113.813,10.0,104.54,12.0,7.6483,31.0,,15.43,22.0,17.54,237.0,15.87,2.0,18.0,9.0,18.0,52.00740633798783,49
West Georgia Wolves,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,West Georgia Wolves,1.0,37.5,60.0,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.75,50
Iowa,16,12,3,0.3333333333333333,1.4749999999999996,1,1.0,5.375,0,0.0,0.0,12,0.8333333333333334,19.125,1.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,Iowa Hawkeyes,0.5609756097560976,6.667207792207792,28.91078555590751,51.19291070211316,False,0.5,0.8333333333333334,16.666666666666668,False,"Monday, January 12",2026.0,Iowa,0.0,B10,Ben McCollum,12.0,4.0,23.0476,21.0,0.9199,20.0,120.506,32.0,121.684,22.0,97.4583,19.0,95.1712,17.0,64.868,346.0,64.3658,339.0,-0.056,292.0,1.0361,136.0,108.374,199.0,107.338,95.0,-6.7639,332.0,,18.91,335.0,17.87,287.0,18.64,15.0,17.84,9.0,21.0,51.65668294456762,51
Belmont,18,15,1,1.0,11.2,1,0.0,-5.95,5,0.8,8.1,11,0.9090909090909091,19.15,1.0,0.0,0.0,1.0,4.0,1.0,10.0,1.0,Belmont Bruins,0.7692307692307693,9.236781609195402,42.532319481285,54.616375066272816,False,0.5,0.875,18.75,False,"Monday, January 12",2026.0,Belmont,0.0,MVC,Casey Alexander,15.0,3.0,12.9328,65.0,0.7926,65.0,117.53,64.0,116.335,62.0,104.597,95.0,99.7015,50.0,70.9228,103.0,69.8372,85.0,-0.0207,228.0,-1.9127,237.0,105.954,309.0,107.867,117.0,-3.9773,287.0,,15.57,29.0,18.09,317.0,15.62,1.0,19.32,11.0,65.0,51.290599818449756,52
UT Arlington Mavericks,4,4,0,0.0,0.0,1,1.0,1.4,1,1.0,16.3,2,1.0,57.2,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,UT Arlington Mavericks,1.0,21.6,58.64,72.1881390593047,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.273999999999994,53
UC San Diego Tritons,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,UC San Diego Tritons,1.0,34.0,58.6,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.26,54
St. John's Red Storm,1,1,0,0.0,0.0,0,0.0,0.0,1,1.0,33.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,St. John's Red Storm,1.0,33.5,58.4,61.82685753237901,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.19,55
Texas Tech Red Raiders,4,4,0,0.0,0.0,1,1.0,5.7,1,1.0,39.3,2,1.0,23.9,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,Texas Tech Red Raiders,1.0,20.500000000000004,58.2,72.1881390593047,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.12,56
Furman,3,3,0,0.0,0.0,1,1.0,12.2,2,1.0,12.9,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Furman,1.0,12.600000000000001,56.70666666666666,53.101567825494215,False,1.0,1.0,0.0,False,"Monday, January 12",2026.0,Furman,0.0,SC,Bob Richey,12.0,5.0,0.8639,152.0,0.523,152.0,108.353,177.0,108.843,158.0,107.489,138.0,106.115,147.0,68.1419,234.0,67.0672,228.0,0.0819,41.0,-2.4082,256.0,109.073,158.0,111.481,327.0,0.9658,157.0,,17.46,184.0,17.66,263.0,17.86,6.0,18.08,8.0,152.0,51.115382333333336,57
Wake Forest Demon Deacons,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Wake Forest Demon Deacons,1.0,32.5,58.0,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.05,58
UMBC Retrievers,3,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,UMBC Retrievers,1.0,31.699999999999996,57.68,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.937999999999995,59
Idaho State,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Idaho State*,1.0,31.1,57.44,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.854,60
Miami (OH) RedHawks,9,9,0,0.0,0.0,1,1.0,10.1,1,1.0,19.5,7,1.0,36.3,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,Miami (OH) RedHawks,1.0,25.08,57.25422222222222,82.79178974475498,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.788977777777774,61
Wagner Seahawks,3,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Wagner Seahawks,1.0,30.499999999999996,57.2,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.769999999999996,62
Western Kentucky Hilltoppers,3,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Western Kentucky Hilltoppers,1.0,30.4,57.16,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.75599999999999,63
Toledo Rockets,6,6,0,0.0,0.0,1,1.0,14.5,1,1.0,18.4,4,1.0,28.2,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,Toledo Rockets,1.0,21.45555555555556,56.915555555555564,78.55032947057487,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.67044444444444,64
Tulsa Golden Hurricane,3,3,0,0.0,0.0,0,0.0,0.0,1,1.0,1.3,2,1.0,57.8,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Tulsa Golden Hurricane,1.0,29.55,56.82,87.27561917745966,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.637,65
Miami Hurricanes,7,7,0,0.0,0.0,1,1.0,16.0,1,1.0,5.4,5,1.0,32.3,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,Miami Hurricanes,1.0,22.029999999999998,56.66914285714285,80.3680981595092,True,1.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.584199999999996,66
SMU,12,9,3,0.0,-8.433333333333334,2,1.0,5.0,3,1.0,4.7,4,1.0,12.200000000000001,0.0,3.0,2.0,0.0,3.0,0.0,4.0,0.0,24SMU,0.48936170212765956,0.4449541284403671,30.53259158045416,48.37536923426494,False,0.4,1.0,30.0,False,"Monday, January 12",2026.0,SMU,0.0,ACC,Andy Enfield,12.0,4.0,20.217,32.0,0.8865,33.0,123.512,14.0,120.277,32.0,103.296,74.0,105.066,132.0,72.8513,39.0,69.1998,116.0,0.0184,155.0,6.7317,22.0,112.904,23.0,106.172,39.0,2.3105,119.0,,15.69,37.0,17.15,165.0,17.5,9.0,17.52,9.0,32.0,50.417229053158955,67
UL Monroe Warhawks,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,UL Monroe Warhawks,1.0,26.9,55.76,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.266,68
UC Davis Aggies,3,3,0,0.0,0.0,0,0.0,0.0,1,1.0,10.2,2,1.0,41.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,UC Davis Aggies,1.0,25.849999999999998,55.34,87.27561917745966,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,50.119,69
Miami,9,7,1,0.0,-7.1,1,0.0,-8.35,3,1.0,20.25,4,1.0,19.2,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,Miami,0.5,8.75373134328358,30.445936981757875,61.34211921532985,True,0.0,1.0,50.0,True,"Monday, January 12",2026.0,Miami FL,0.0,ACC,Jai Lucas,14.0,2.0,19.0955,36.0,0.881,36.0,119.532,43.0,122.401,18.0,100.437,45.0,96.299,24.0,71.9711,59.0,69.807,88.0,0.029,130.0,-3.7944,295.0,107.021,282.0,110.815,311.0,-7.2265,343.0,,15.92,49.0,17.66,264.0,16.6,4.0,17.85,13.0,36.0,50.09362961028193,70
Utah State,12,11,1,1.0,3.5,2,0.5,3.6500000000000004,4,1.0,36.3,5,1.0,13.9,1.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,Utah State*,0.8571428571428571,17.35934065934066,58.51516483516483,38.46852987957283,False,0.6666666666666666,1.0,16.666666666666668,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,49.98030769230769,71
Utah State Aggies,3,3,0,0.0,0.0,0,0.0,0.0,1,1.0,11.9,2,1.0,36.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,Utah State Aggies,1.0,24.000000000000004,54.6,87.27561917745966,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,49.86,72
Santa Clara Broncos,3,3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Santa Clara Broncos,1.0,23.399999999999995,54.36,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,49.775999999999996,73
New Mexico,16,13,1,0.0,-4.766666666666667,4,0.75,5.1000000000000005,3,1.0,11.766666666666666,8,0.875,18.3,0.0,1.0,3.0,1.0,3.0,0.0,7.0,1.0,New Mexico Lobos,0.6888888888888889,7.679439252336448,34.32177570093458,54.73755964553511,False,0.6,0.9090909090909091,15.454545454545453,False,"Monday, January 12",2026.0,New Mexico,0.0,MWC,Eric Olen,13.0,3.0,15.5702,51.0,0.8433,47.0,114.358,90.0,113.619,90.0,98.788,27.0,96.6836,26.0,70.085,137.0,69.1801,118.0,0.0132,162.0,1.8591,117.0,109.894,125.0,108.035,125.0,1.4549,148.0,,16.27,71.0,18.08,315.0,16.33,3.0,19.96,12.0,51.0,49.755123495327105,74
UNC Wilmington Seahawks,3,3,0,0.0,0.0,0,0.0,0.0,1,1.0,4.6,2,1.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,UNC Wilmington Seahawks,1.0,22.8,54.120000000000005,87.27561917745966,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,49.692,75
Wisconsin,16,11,5,0.2,-19.3,2,0.5,-1.6500000000000004,3,1.0,17.975,6,1.0,16.3,1.0,4.0,1.0,1.0,3.0,0.0,6.0,0.0,Wisconsin,0.4307692307692308,-5.102797202797203,34.09349650349651,36.87798227675528,False,0.2857142857142857,1.0,35.714285714285715,True,"Monday, January 12",2026.0,Wisconsin,0.0,B10,Greg Gard,11.0,5.0,18.4642,38.0,0.8743,37.0,118.955,51.0,115.339,70.0,100.491,47.0,104.055,112.0,71.599,68.0,70.4602,60.0,0.0377,116.0,6.6864,26.0,112.869,24.0,106.182,40.0,-2.1311,248.0,,16.46,83.0,17.33,199.0,17.63,4.0,17.02,3.0,38.0,49.61560577622378,76
Navy,9,9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,1.0,33.65,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Navy*,1.0,33.650000000000006,58.46,100.0,True,0.0,1.0,0.0,False,"Monday, January 12",2026.0,Navy,0.0,PL,Jon Perry,12.0,6.0,-2.971,201.0,0.4191,203.0,103.132,274.0,106.072,197.0,106.103,113.0,98.6448,40.0,66.8023,292.0,66.9444,235.0,0.0257,138.0,-10.4096,364.0,103.064,360.0,113.474,363.0,-9.0608,356.0,,18.09,265.0,17.58,251.0,18.61,7.0,18.09,7.0,201.0,49.331046,77
Missouri,16,12,2,0.5,-20.433333333333334,4,0.25,-1.6666666666666643,2,1.0,5.6000000000000005,8,1.0,19.133333333333333,1.0,1.0,1.0,3.0,2.0,0.0,8.0,0.0,Missouri Tigers,0.54,-1.936257309941519,39.02549707602339,41.64962508520791,False,0.3333333333333333,1.0,33.333333333333336,True,"Monday, January 12",2026.0,Missouri,0.0,SEC,Dennis Gates,12.0,4.0,13.8091,56.0,0.8047,59.0,119.225,47.0,117.77,49.0,105.416,104.0,104.312,117.0,69.1297,190.0,67.24,221.0,0.0866,37.0,-1.795,233.0,107.694,247.0,109.489,212.0,-7.961,350.0,,16.52,87.0,18.05,311.0,17.94,13.0,17.77,14.0,56.0,49.33094497660819,78
Arkansas-Pine Bluff,2,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Arkansas-Pine Bluff,1.0,16.6,51.64,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,48.824,79
Austin Peay,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Austin Peay,1.0,23.0,54.2,100.0,True,0.0,1.0,0.0,False,"Monday, January 12",2026.0,Austin Peay,0.0,ASun,Corey Gipson,10.0,5.0,-1.6308,181.0,0.4553,181.0,103.751,268.0,105.447,214.0,105.381,103.0,101.58,67.0,70.8221,107.0,69.7791,89.0,0.0296,128.0,-2.8058,268.0,108.597,186.0,111.403,324.0,1.8201,132.0,,16.72,105.0,17.05,139.0,15.53,2.0,17.69,7.0,181.0,48.68312399999999,80
Wilmington (DE),1,1,0,0.0,0.0,0,0.0,0.0,1,1.0,10.6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wilmington (DE),1.0,10.6,49.24,61.82685753237901,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.983999999999995,81
Montana Tech,1,1,0,0.0,0.0,0,0.0,0.0,1,1.0,9.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Montana Tech,1.0,9.2,48.68,61.82685753237901,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.788,82
Michigan State,16,14,3,0.6666666666666666,4.714285714285714,1,1.0,0.6714285714285715,3,1.0,3.1285714285714286,9,0.8888888888888888,18.314285714285717,2.0,1.0,1.0,0.0,3.0,0.0,8.0,1.0,Michigan State Spartans,0.8085106382978723,6.55021216407355,54.00306358903367,30.94751192910702,False,0.75,0.9166666666666666,8.333333333333332,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.77607225616178,83
Virginia St,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Virginia St*,1.0,6.6,47.64,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.424,84
South Florida,16,10,4,0.5,2.1666666666666674,1,1.0,7.3,5,0.4,-5.066666666666666,6,0.8333333333333334,18.433333333333334,2.0,2.0,1.0,0.0,2.0,3.0,5.0,1.0,South Florida Bulls,0.5517241379310345,2.9060606060606062,42.24001044932079,23.790047716428084,False,0.6,0.6363636363636364,1.8181818181818188,False,"Monday, January 12",2026.0,South Florida,0.0,Amer,Bryan Hodgson,10.0,6.0,11.8071,71.0,0.7749,73.0,115.855,72.0,116.483,59.0,104.047,85.0,105.505,137.0,75.1692,12.0,72.7914,17.0,-0.0664,308.0,5.5028,44.0,113.105,20.0,107.602,102.0,4.7381,71.0,,15.25,17.0,16.39,33.0,16.42,4.0,15.95,1.0,71.0,47.36872465726228,85
Indiana,16,12,2,0.0,-5.1000000000000005,1,1.0,10.733333333333334,2,1.0,6.033333333333334,11,0.8181818181818182,37.53333333333333,0.0,2.0,1.0,0.0,2.0,0.0,9.0,2.0,Indiana Hoosiers,0.5263157894736842,10.55128205128205,19.654723346828607,61.89502385821404,True,0.3333333333333333,0.8461538461538461,25.64102564102564,False,"Monday, January 12",2026.0,Indiana,0.0,B10,Darian DeVries,12.0,4.0,21.0483,27.0,0.8995,28.0,121.288,28.0,120.9,29.0,100.24,42.0,97.719,35.0,69.7641,152.0,68.4004,158.0,-0.0586,294.0,1.6951,119.0,109.588,139.0,107.893,119.0,-3.891,284.0,,17.32,167.0,17.17,169.0,18.35,13.0,17.06,4.0,27.0,47.15833417139,86
Arkansas,16,12,0,0.0,0.0,1,1.0,9.1,3,0.6666666666666666,-8.2,12,0.75,21.6,0.0,0.0,1.0,0.0,2.0,1.0,9.0,3.0,Arkansas Razorbacks,0.7692307692307693,6.15,20.32538461538462,81.73142467620995,True,1.0,0.7333333333333333,0.0,False,"Monday, January 12",2026.0,Arkansas,0.0,SEC,John Calipari,12.0,4.0,20.7116,30.0,0.8911,30.0,123.982,13.0,122.019,19.0,103.271,73.0,105.565,140.0,73.1,33.0,71.9805,27.0,0.0184,154.0,7.3353,19.0,113.212,17.0,105.877,33.0,2.5941,116.0,,15.37,21.0,17.53,234.0,16.03,5.0,16.96,9.0,30.0,47.15630461538462,87
Northwood (MI),1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Northwood (MI),1.0,4.4,46.76,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.116,88
Murray State,11,9,2,1.0,5.4,1,0.0,-10.4,1,1.0,17.05,7,0.8571428571428571,12.15,2.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,Murray State,0.8064516129032258,5.951428571428572,54.12543946376204,33.767119043192665,False,0.6666666666666666,0.875,10.416666666666668,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,46.966631085043986,89
Alcorn State,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Alcorn State,1.0,2.8999999999999995,46.16,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,46.906,90
Syracuse Orange,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Syracuse Orange,1.0,2.6,46.04,100.0,True,0.0,1.0,0.0,False,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,46.864,91
